id,text,author_id,created_at,public_metrics,reply_settings,entities,possibly_sensitive,edit_history_tweet_ids,source,lang,referenced_tweets,conversation_id,in_reply_to_user_id,attachments,predictions
262931772646518784,I hope this bitch dies in the hurricane,57026878,2012-10-29T14:59:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['262931772646518784'],Echofon,en,,262931772646518784,,,1
262931772403245056,Prayin for all my ppl back home n anyone that might get hit by the hurricane. Stay safe yal,611295931,2012-10-29T14:59:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['262931772403245056'],Twitter for Android,en,,262931772403245056,,,1
262931772386463744,"RT @WSJweather: Folks, just to summarize what we're seeing here, #Sandy is in the process of intensifying -- perhaps more than earlier f ...",18135743,2012-10-29T14:59:54.000Z,"{'retweet_count': 218, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 65, 'end': 71, 'tag': 'Sandy'}], 'annotations': [{'start': 66, 'end': 70, 'probability': 0.4292, 'type': 'Person', 'normalized_text': 'Sandy'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'WSJweather', 'id': '310913336'}]}",False,['262931772386463744'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '262930116093558784'}]",262931772386463744,,,1
262931772323545088,The @NYTimes and @WSJ have suspended paywalls today. Take advantage. #sandy,189542696,2012-10-29T14:59:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 69, 'end': 75, 'tag': 'sandy'}], 'mentions': [{'start': 4, 'end': 12, 'username': 'nytimes', 'id': '807095'}, {'start': 17, 'end': 21, 'username': 'WSJ', 'id': '3108351'}]}",False,['262931772323545088'],Twitter Web Client,en,,262931772323545088,,,1
262931772298362880,"RT @Jennasakwa: Woah! RT @nowthisnews: How high is the water in Brigantine, NJ? This high: #sandy http://t.co/oSZ3jdMZ",58337316,2012-10-29T14:59:54.000Z,"{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 91, 'end': 97, 'tag': 'sandy'}], 'urls': [{'start': 98, 'end': 118, 'url': 'http://t.co/oSZ3jdMZ', 'expanded_url': 'https://twitter.com/nowthisnews/status/262929741001142272/photo/1', 'display_url': 'pic.twitter.com/oSZ3jdMZ', 'media_key': '3_262929741005336578'}], 'annotations': [{'start': 64, 'end': 73, 'probability': 0.8525, 'type': 'Place', 'normalized_text': 'Brigantine'}, {'start': 76, 'end': 77, 'probability': 0.9388, 'type': 'Place', 'normalized_text': 'NJ'}], 'mentions': [{'start': 25, 'end': 37, 'username': 'nowthisnews', 'id': '701725963'}]}",False,['262931772298362880'],Twitter Web Client,en,"[{'type': 'retweeted', 'id': '262931456131751937'}]",262931772298362880,,{'media_keys': ['3_262929741005336578']},1
262931772231262208,"#sandy damage in #Medford. Not too bad yet, but we're just getting started.
http://t.co/PA85X0ch",215359248,2012-10-29T14:59:54.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 0, 'end': 6, 'tag': 'sandy'}, {'start': 17, 'end': 25, 'tag': 'Medford'}], 'urls': [{'start': 76, 'end': 96, 'url': 'http://t.co/PA85X0ch', 'expanded_url': 'http://lockerz.com/s/257216954', 'display_url': 'lockerz.com/s/257216954'}], 'annotations': [{'start': 18, 'end': 24, 'probability': 0.958, 'type': 'Place', 'normalized_text': 'Medford'}]}",False,['262931772231262208'],UberSocial for iPhone,en,,262931772231262208,,,1
262931772017344512,RT @YourAnonNews: We blame Hurricane #Sally on Christian preachers and Catholic Priests touching little boys.,413439741,2012-10-29T14:59:54.000Z,"{'retweet_count': 133, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 37, 'end': 43, 'tag': 'Sally'}], 'annotations': [{'start': 38, 'end': 42, 'probability': 0.6701, 'type': 'Person', 'normalized_text': 'Sally'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'YourAnonNews', 'id': '279390084'}]}",False,['262931772017344512'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '262931548574191617'}]",262931772017344512,,,1
262931772013154304,"RT @fema: 10/29: As #Sandy makes landfall: stay off the roads, charge your cell phone, listen to local officials &amp; follow your forecast.",35301119,2012-10-29T14:59:54.000Z,"{'retweet_count': 505, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 20, 'end': 26, 'tag': 'Sandy'}], 'annotations': [{'start': 21, 'end': 25, 'probability': 0.4388, 'type': 'Other', 'normalized_text': 'Sandy'}], 'mentions': [{'start': 3, 'end': 8, 'username': 'fema', 'id': '16669075'}]}",False,['262931772013154304'],TweetCaster for Android,en,"[{'type': 'retweeted', 'id': '262928486820360193'}]",262931772013154304,,,1
262931772008960000,"RT @lilduval: Somebody just told me to ""be safe"" NIGGA THIS A HURRICANE. I ain't got no control of my safety",256193473,2012-10-29T14:59:54.000Z,"{'retweet_count': 347, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 12, 'username': 'lilduval', 'id': '16638685'}]}",False,['262931772008960000'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '262931479410135040'}]",262931772008960000,,,1
262931771849601024,If hurricane Sandy was striking the east of this country it would be called Santu/Saptarshi/Sondesh,14897639,2012-10-29T14:59:54.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 13, 'end': 17, 'probability': 0.2085, 'type': 'Other', 'normalized_text': 'Sandy'}, {'start': 76, 'end': 80, 'probability': 0.5128, 'type': 'Person', 'normalized_text': 'Santu'}, {'start': 82, 'end': 90, 'probability': 0.5377, 'type': 'Person', 'normalized_text': 'Saptarshi'}, {'start': 92, 'end': 98, 'probability': 0.5358, 'type': 'Person', 'normalized_text': 'Sondesh'}]}",False,['262931771849601024'],Twitter for iPhone,en,,262931771849601024,,,1
262931771799261186,The huge waves of Hurricane Sandy (imgs) - stay safe northeasterners http://t.co/Bod32pcc (@tmip FORUM),14814711,2012-10-29T14:59:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 69, 'end': 89, 'url': 'http://t.co/Bod32pcc', 'expanded_url': 'http://bit.ly/VYdXPN', 'display_url': 'bit.ly/VYdXPN'}], 'annotations': [{'start': 18, 'end': 32, 'probability': 0.4103, 'type': 'Other', 'normalized_text': 'Hurricane Sandy'}], 'mentions': [{'start': 91, 'end': 96, 'username': 'tmip', 'id': '14814711'}]}",False,['262931771799261186'],twitterfeed,en,,262931771799261186,,,1
262931771761491970,RT @Russostrib: “@NewYorkPost: Hurricane Sandy from Space http://t.co/bP6mLKlw” this is incredible,111674453,2012-10-29T14:59:54.000Z,"{'retweet_count': 374, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 58, 'end': 78, 'url': 'http://t.co/bP6mLKlw', 'expanded_url': 'http://twitpic.com/b8hvy5', 'display_url': 'twitpic.com/b8hvy5'}], 'annotations': [{'start': 31, 'end': 56, 'probability': 0.7569, 'type': 'Other', 'normalized_text': 'Hurricane Sandy from Space'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'Russostrib', 'id': '919558759713837056'}, {'start': 17, 'end': 29, 'username': 'newyorkpost', 'id': '16497528'}]}",False,['262931771761491970'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '262927072928866304'}]",262931771761491970,,,1
262931771472097282,RT @Get_Prepared: Visit the Canadian Hurricane Centre for up-to-date information on #Sandy http://t.co/1TacilrN,40190778,2012-10-29T14:59:54.000Z,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 84, 'end': 90, 'tag': 'Sandy'}], 'urls': [{'start': 91, 'end': 111, 'url': 'http://t.co/1TacilrN', 'expanded_url': 'http://goo.gl/dO235', 'display_url': 'goo.gl/dO235'}], 'annotations': [{'start': 28, 'end': 52, 'probability': 0.434, 'type': 'Place', 'normalized_text': 'Canadian Hurricane Centre'}, {'start': 85, 'end': 89, 'probability': 0.7005, 'type': 'Place', 'normalized_text': 'Sandy'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'Get_Prepared', 'id': '84478909'}]}",False,['262931771472097282'],Twitter Web Client,en,"[{'type': 'retweeted', 'id': '262929282538553346'}]",262931771472097282,,,1
262931771442749440,“@PabloPeguero: Why name the hurricane Sandy? I think Satan is a more suitable  name” this is some pussy shit,440462171,2012-10-29T14:59:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 39, 'end': 43, 'probability': 0.3005, 'type': 'Other', 'normalized_text': 'Sandy'}, {'start': 54, 'end': 58, 'probability': 0.4921, 'type': 'Person', 'normalized_text': 'Satan'}], 'mentions': [{'start': 1, 'end': 14, 'username': 'PabloPeguero', 'id': '1883127998'}]}",False,['262931771442749440'],Twitter for iPhone,en,,262931771442749440,,,1
262931770993954816,when the hurricane is at its strongest im throwing duncan out there. #stupiddog,204519210,2012-10-29T14:59:53.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 69, 'end': 79, 'tag': 'stupiddog'}]}",False,['262931770993954816'],Twitter Web Client,en,,262931770993954816,,,1
262931770931044355,My thoughts and prayers are with all of the people who are being affected by Hurricane Sandy. Be safe! #sandy,16276307,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 103, 'end': 109, 'tag': 'sandy'}], 'annotations': [{'start': 77, 'end': 91, 'probability': 0.4519, 'type': 'Other', 'normalized_text': 'Hurricane Sandy'}]}",False,['262931770931044355'],Twitter Web Client,en,,262931770931044355,,,1
262931770826178561,Can't leave the state due to the weather... Can't leave the house due to the weather..Can't do anything due to the weather. Hurricane chill,71791634,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['262931770826178561'],Twitter for iPhone,en,,262931770826178561,,,1
262931770788429827,Two missing as hurricane forces crew to abandon tall ship used in films http://t.co/uibXkRmZ + http://t.co/6rnybUI0,100779526,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 72, 'end': 92, 'url': 'http://t.co/uibXkRmZ', 'expanded_url': 'http://vsb.li/1lxroF', 'display_url': 'vsb.li/1lxroF'}, {'start': 95, 'end': 115, 'url': 'http://t.co/6rnybUI0', 'expanded_url': 'http://goo.gl/IjpWh', 'display_url': 'goo.gl/IjpWh'}]}",False,['262931770788429827'],SharedBy,en,,262931770788429827,,,1
262931770654212096,Cleaned leaves from drains...double checked to ensure all objects are tied down/stored in shed/garage! Pray for us all on east coast! #Sandy,80151950,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 134, 'end': 140, 'tag': 'Sandy'}], 'annotations': [{'start': 135, 'end': 139, 'probability': 0.6856, 'type': 'Other', 'normalized_text': 'Sandy'}]}",False,['262931770654212096'],Twitter for iPhone,en,,262931770654212096,,,1
262931770104745985,Marriott hotels in New York brace for Hurricane Sandy: Marriott's 14-hotel operation is juggling a complex mix o... http://t.co/QpEDGzwJ,64296226,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 116, 'end': 136, 'url': 'http://t.co/QpEDGzwJ', 'expanded_url': 'http://usat.ly/SUrFxj', 'display_url': 'usat.ly/SUrFxj'}], 'annotations': [{'start': 19, 'end': 26, 'probability': 0.9837, 'type': 'Place', 'normalized_text': 'New York'}, {'start': 38, 'end': 52, 'probability': 0.5013, 'type': 'Place', 'normalized_text': 'Hurricane Sandy'}, {'start': 55, 'end': 62, 'probability': 0.2175, 'type': 'Other', 'normalized_text': 'Marriott'}]}",False,['262931770104745985'],twitterfeed,en,,262931770104745985,,,1
262931769878274048,#Sandy #LooksLikeCthulhu RT @NewYorkPost: Hurricane Sandy from Space http://t.co/rsPqnNsI,144280168,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 0, 'end': 6, 'tag': 'Sandy'}, {'start': 7, 'end': 24, 'tag': 'LooksLikeCthulhu'}], 'urls': [{'start': 69, 'end': 89, 'url': 'http://t.co/rsPqnNsI', 'expanded_url': 'http://twitpic.com/b8hvy5', 'display_url': 'twitpic.com/b8hvy5'}], 'annotations': [{'start': 1, 'end': 5, 'probability': 0.5348, 'type': 'Person', 'normalized_text': 'Sandy'}, {'start': 8, 'end': 23, 'probability': 0.3531, 'type': 'Other', 'normalized_text': 'LooksLikeCthulhu'}, {'start': 42, 'end': 56, 'probability': 0.5497, 'type': 'Other', 'normalized_text': 'Hurricane Sandy'}, {'start': 63, 'end': 67, 'probability': 0.4945, 'type': 'Other', 'normalized_text': 'Space'}], 'mentions': [{'start': 28, 'end': 40, 'username': 'newyorkpost', 'id': '16497528'}]}",False,['262931769878274048'],Twitter Web Client,en,"[{'type': 'replied_to', 'id': '262925016352583680'}]",262925016352583680,17469289.0,,1
262931769848889345,"Because of Hurricane Sandy, I am forced to work without my Princess @ButterMelts  #DyanAndGinny",379888497,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 82, 'end': 95, 'tag': 'DyanAndGinny'}], 'annotations': [{'start': 11, 'end': 25, 'probability': 0.5403, 'type': 'Other', 'normalized_text': 'Hurricane Sandy'}, {'start': 83, 'end': 94, 'probability': 0.3828, 'type': 'Person', 'normalized_text': 'DyanAndGinny'}], 'mentions': [{'start': 68, 'end': 80, 'username': 'ButterMelts', 'id': '80961567'}]}",False,['262931769848889345'],Twitter Web Client,en,,262931769848889345,,,1
262931769844703232,RT @cnnbrk: Hurricane #Sandy intensifies -- with sustained winds now reaching 90 mph. http://t.co/XEYNBgW0,156225960,2012-10-29T14:59:53.000Z,"{'retweet_count': 810, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 22, 'end': 28, 'tag': 'Sandy'}], 'urls': [{'start': 86, 'end': 106, 'url': 'http://t.co/XEYNBgW0', 'expanded_url': 'http://on.cnn.com/Pg1gMd', 'display_url': 'on.cnn.com/Pg1gMd'}], 'annotations': [{'start': 23, 'end': 27, 'probability': 0.4532, 'type': 'Place', 'normalized_text': 'Sandy'}], 'mentions': [{'start': 3, 'end': 10, 'username': 'cnnbrk', 'id': '428333'}]}",False,['262931769844703232'],TweetDeck,en,"[{'type': 'retweeted', 'id': '262928913095868418'}]",262931769844703232,,,1
262931769551101953,Our friends in the Mid-Atlantic states and the Northeast have become the target for Hurricane Sandy. Let's pray... http://t.co/zW6kEgpe,633856202,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 115, 'end': 135, 'url': 'http://t.co/zW6kEgpe', 'expanded_url': 'http://fb.me/BARoMVhc', 'display_url': 'fb.me/BARoMVhc'}], 'annotations': [{'start': 23, 'end': 30, 'probability': 0.6683, 'type': 'Place', 'normalized_text': 'Atlantic'}, {'start': 47, 'end': 55, 'probability': 0.6671, 'type': 'Place', 'normalized_text': 'Northeast'}, {'start': 84, 'end': 98, 'probability': 0.3759, 'type': 'Other', 'normalized_text': 'Hurricane Sandy'}]}",False,['262931769551101953'],Facebook,en,,262931769551101953,,,1
262931769433673728,"Stay safe, Harry! RT @iharryshum Told stubborn Sandy to be gentle on the east coast. Hope she listens. Stay safe out there folks!",148346142,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 11, 'end': 15, 'probability': 0.5825, 'type': 'Person', 'normalized_text': 'Harry'}, {'start': 47, 'end': 51, 'probability': 0.6111, 'type': 'Other', 'normalized_text': 'Sandy'}], 'mentions': [{'start': 21, 'end': 32, 'username': 'iharryshum', 'id': '2450586800'}]}",False,['262931769433673728'],Twitter Web Client,en,"[{'type': 'replied_to', 'id': '262931160332648448'}]",262931160332648448,15166316.0,,1
262931769412706306,Fuck all this hurricane Sandy talk.... It's a category 1 hurricane,430089700,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 24, 'end': 28, 'probability': 0.3699, 'type': 'Other', 'normalized_text': 'Sandy'}]}",False,['262931769412706306'],Twitter for Android,en,,262931769412706306,,,1
262931769265893377,Very strange feeling to live in the South and watch a hurricane going somewhere else. Stay safe.,216112499,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",everyone,,False,['262931769265893377'],Twitter Web Client,en,,262931769265893377,,,1
262931769215578112,Marriott hotels in New York brace for Hurricane Sandy: Marriott's 14-hotel operation is juggling a complex mix o... http://t.co/Wz7EHzzV,105009398,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 116, 'end': 136, 'url': 'http://t.co/Wz7EHzzV', 'expanded_url': 'http://usat.ly/SUrFgN', 'display_url': 'usat.ly/SUrFgN'}], 'annotations': [{'start': 19, 'end': 26, 'probability': 0.9837, 'type': 'Place', 'normalized_text': 'New York'}, {'start': 38, 'end': 52, 'probability': 0.5013, 'type': 'Place', 'normalized_text': 'Hurricane Sandy'}, {'start': 55, 'end': 62, 'probability': 0.2175, 'type': 'Other', 'normalized_text': 'Marriott'}]}",False,['262931769215578112'],twitterfeed,en,,262931769215578112,,,1
262931768955527168,"RT @lilduval: Somebody just told me to ""be safe"" NIGGA THIS A HURRICANE. I ain't got no control of my safety",37295794,2012-10-29T14:59:53.000Z,"{'retweet_count': 347, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 12, 'username': 'lilduval', 'id': '16638685'}]}",False,['262931768955527168'],Mobile Web,en,"[{'type': 'retweeted', 'id': '262931479410135040'}]",262931768955527168,,,1
262931768477380608,Hurricane sandy is coming my way and all I can think about it little things and how amazing it is xD @onedirection,908091972,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 14, 'probability': 0.7031, 'type': 'Other', 'normalized_text': 'Hurricane sandy'}], 'mentions': [{'start': 101, 'end': 114, 'username': 'onedirection', 'id': '209708391'}]}",False,['262931768477380608'],Twitter for iPhone,en,,262931768477380608,,,1
262931768032776192,"RT @Rebeccamead_NYC: @PGourevitch Sandy is like, ""Four debates and no mention of climate change? I'll show you.""",16619440,2012-10-29T14:59:53.000Z,"{'retweet_count': 37, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 34, 'end': 38, 'probability': 0.5063, 'type': 'Other', 'normalized_text': 'Sandy'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'Rebeccamead_NYC', 'id': '20651511'}, {'start': 21, 'end': 33, 'username': 'PGourevitch', 'id': '340441440'}]}",False,['262931768032776192'],erased1341238,en,"[{'type': 'retweeted', 'id': '262922888074629120'}]",262931768032776192,,,1
262931767944675328,RT @AP: Boston-area public transit to shut down at 2 p.m. because of #Sandy's winds: http://t.co/5G3bevTR -CJ #APSuperstorm,156186107,2012-10-29T14:59:53.000Z,"{'retweet_count': 89, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 69, 'end': 75, 'tag': 'Sandy'}, {'start': 110, 'end': 123, 'tag': 'APSuperstorm'}], 'urls': [{'start': 85, 'end': 105, 'url': 'http://t.co/5G3bevTR', 'expanded_url': 'http://apne.ws/So2Xbb', 'display_url': 'apne.ws/So2Xbb'}], 'annotations': [{'start': 8, 'end': 13, 'probability': 0.9384, 'type': 'Place', 'normalized_text': 'Boston'}, {'start': 70, 'end': 74, 'probability': 0.4164, 'type': 'Place', 'normalized_text': 'Sandy'}, {'start': 107, 'end': 108, 'probability': 0.4484, 'type': 'Other', 'normalized_text': 'CJ'}], 'mentions': [{'start': 3, 'end': 6, 'username': 'AP', 'id': '51241574'}]}",False,['262931767944675328'],Twitter Web Client,en,"[{'type': 'retweeted', 'id': '262930410005229569'}]",262931767944675328,,,1
262931767940505602,Two local Red Cross volunteers and the Emergency Response Vehicle sent to New York for Hurricane Sandy relief. http://t.co/w6rLGQyo,69094606,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 111, 'end': 131, 'url': 'http://t.co/w6rLGQyo', 'expanded_url': 'http://bit.ly/Tqd2Ei', 'display_url': 'bit.ly/Tqd2Ei'}], 'annotations': [{'start': 10, 'end': 18, 'probability': 0.8121, 'type': 'Place', 'normalized_text': 'Red Cross'}, {'start': 74, 'end': 81, 'probability': 0.9677, 'type': 'Place', 'normalized_text': 'New York'}, {'start': 87, 'end': 101, 'probability': 0.5101, 'type': 'Place', 'normalized_text': 'Hurricane Sandy'}]}",False,['262931767940505602'],TweetDeck,en,,262931767940505602,,,1
262931767877595137,RT @WPGC: Sandy's winds have reached up to 90MPH! We are still running extended coverage from @GuyLambertNews @paglowpgc @missfree @Sunn ...,23748699,2012-10-29T14:59:53.000Z,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 10, 'end': 14, 'probability': 0.4019, 'type': 'Organization', 'normalized_text': 'Sandy'}], 'mentions': [{'start': 3, 'end': 8, 'username': 'WPGC', 'id': '19212855'}, {'start': 94, 'end': 109, 'username': 'GuyLambertNews', 'id': '346560437'}]}",False,['262931767877595137'],Twitter for Mac,en,"[{'type': 'retweeted', 'id': '262931626776985600'}]",262931767877595137,,,1
262931767873392641,Be safe tweeps! “@cnnbrk: Hurricane #Sandy intensifies -- with sustained winds now reaching 90 mph. http://t.co/nOdI35W9”,75935684,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 36, 'end': 42, 'tag': 'Sandy'}], 'urls': [{'start': 100, 'end': 120, 'url': 'http://t.co/nOdI35W9', 'expanded_url': 'http://on.cnn.com/Pg1gMd', 'display_url': 'on.cnn.com/Pg1gMd'}], 'annotations': [{'start': 37, 'end': 41, 'probability': 0.3871, 'type': 'Place', 'normalized_text': 'Sandy'}], 'mentions': [{'start': 17, 'end': 24, 'username': 'cnnbrk', 'id': '428333'}]}",False,['262931767873392641'],Twitter for iPhone,en,,262931767873392641,,,1
262931767844024320,Marriott hotels in New York brace for Hurricane Sandy: Marriott's 14-hotel operation is juggling a complex mix o... http://t.co/w4JBkWPJ,88548271,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 116, 'end': 136, 'url': 'http://t.co/w4JBkWPJ', 'expanded_url': 'http://usat.ly/SUrFgN', 'display_url': 'usat.ly/SUrFgN'}], 'annotations': [{'start': 19, 'end': 26, 'probability': 0.9837, 'type': 'Place', 'normalized_text': 'New York'}, {'start': 38, 'end': 52, 'probability': 0.5013, 'type': 'Place', 'normalized_text': 'Hurricane Sandy'}, {'start': 55, 'end': 62, 'probability': 0.2175, 'type': 'Other', 'normalized_text': 'Marriott'}]}",False,['262931767844024320'],twitterfeed,en,,262931767844024320,,,1
262931767554629633,RT @mattytalks: #ToMyFutureSon I'm sorry that you have to grow up without me but when was I going to get another chance to fuck a hurricane,14444764,2012-10-29T14:59:53.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 16, 'end': 30, 'tag': 'ToMyFutureSon'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'mattytalks', 'id': '21447110'}]}",False,['262931767554629633'],Janetter,en,"[{'type': 'retweeted', 'id': '262926764488159232'}]",262931767554629633,,,1
262931767273590785,Hurricane Central's Twitter Photo http://t.co/b3cd7Xu,91042742,2012-10-29T14:59:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 34, 'end': 53, 'url': 'http://t.co/b3cd7Xu', 'expanded_url': 'http://lnkd.in/252_u2', 'display_url': 'lnkd.in/252_u2'}], 'annotations': [{'start': 0, 'end': 16, 'probability': 0.7676, 'type': 'Place', 'normalized_text': 'Hurricane Central'}, {'start': 20, 'end': 26, 'probability': 0.9762, 'type': 'Other', 'normalized_text': 'Twitter'}]}",False,['262931767273590785'],LinkedIn,en,,262931767273590785,,,1
262931767189704706,RT @NASA_EO: The Length of Hurricane Sandy [image] http://t.co/djjzECz3 #NASA,324417024,2012-10-29T14:59:52.000Z,"{'retweet_count': 182, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 72, 'end': 77, 'tag': 'NASA'}], 'urls': [{'start': 51, 'end': 71, 'url': 'http://t.co/djjzECz3', 'expanded_url': 'http://1.usa.gov/WVbMf7', 'display_url': '1.usa.gov/WVbMf7'}], 'annotations': [{'start': 17, 'end': 41, 'probability': 0.6745, 'type': 'Other', 'normalized_text': 'Length of Hurricane Sandy'}, {'start': 73, 'end': 76, 'probability': 0.9427, 'type': 'Organization', 'normalized_text': 'NASA'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'nasa_eo', 'id': '4374879556'}]}",False,['262931767189704706'],Twitter Web Client,en,"[{'type': 'retweeted', 'id': '262916389344530432'}]",262931767189704706,,,1
262931767097442307,@alexiapetruzz you come over I'm going for a hurricane walk,400335828,2012-10-29T14:59:52.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 0, 'end': 14, 'username': 'alexiapetruzz', 'id': '122869882'}]}",False,['262931767097442307'],Twitter for iPhone,en,"[{'type': 'replied_to', 'id': '262931601602785280'}]",262931601602785280,122869882.0,,1
